Company_Name,GHG_emissions_tCO2e,Water_usage_m3,Waste_generation_tons,Energy_efficiency_score,Renewable_energy_usage_percentage,Labor_practices_and_human_rights,Health_and_safety_performance,Community_engagement_and_development,Board_composition_and_diversity,Executive_compensation_and_accountability,Investment,Income,Profit
NextGen Solutions,277.4387139155896,5745.035627558202,52.745586873737345,12.169530672667229,49.954833520467126,62.73141370102625,72.11592682138772,48.913403171590716,49.06474993407268,59.911868482010824,737.8493533737259,815.0774368344107,77.22808346068484
Blue Solutions,531.2649064992399,6692.896989692451,14.970026866872562,58.8093637605447,76.47762421250891,47.16987668912095,65.77887800361862,79.38432928678613,96.6099872731482,99.21264713522761,556.5137996868013,1036.1339566610936,479.6201569742923
Future Systems,275.10249086677084,6800.232494089303,94.81451086020492,31.607768384326405,26.555759801241365,95.97837864377148,95.91122919962939,66.13603936613057,83.22379415612284,8.961372399532264,823.6205105672179,1813.208703154595,989.5881925873771
Bright Solutions,249.69844696882794,8378.180244862548,16.73390846754757,62.696843452871654,80.67735696487674,67.61573334534454,93.10902905080148,10.779224736554127,28.461026456017713,12.656213650675907,741.2878082196972,690.6316446446267,-50.656163575070536
Pure Utilities,655.6165816716768,4000.6658994319946,49.461104372552036,80.8394882304023,25.18067660508815,90.7750800241238,78.93793256035771,48.758160339671605,36.33732084980977,82.66418037134827,431.1126327576481,1847.9015772417476,1416.7889444840996
Blue Utilities,570.7762521236061,7597.460708739941,57.689313497967355,61.16464193899924,82.37463879508005,72.97705115736812,72.33946888549283,69.7646382779725,46.45122505040774,86.47558956038492,403.00645082832324,1691.2994818596846,1288.2930310313614
Peak Power,703.0864311498475,5757.202987499774,98.67734490585569,29.574756259502067,8.52683416116774,73.54635285976832,27.404158970427584,52.98952965539412,97.89296470169904,44.545868837093394,327.1982167251708,1965.004293636728,1637.8060769115573
Peak Solutions,936.6452896797903,8140.546128748129,24.94196412785747,25.57437015483004,86.61837088690295,8.001826975767933,84.59652560985333,39.167559653554896,17.23904683357157,71.4071176142335,618.864211439774,783.6636566294536,164.79944518967966
Future Technologies,579.0341920051362,9914.9142949312,20.29883667511227,32.7420958733448,49.91864509333305,35.94646218539436,42.750570371336615,62.19144212838782,35.74831034918829,86.75572874455385,967.4585664344736,624.3557240086102,-343.1028424258634
Pure Holdings,622.8388479365179,2805.859156633851,10.783553235628922,16.462051323650485,29.6537589620262,85.83694067196585,27.224054250604468,96.86386653002755,72.9426093982715,4.312778821882867,280.0600638558094,795.5604146823107,515.5003508265013
NextGen Energy,180.6637052394479,9951.837774039981,24.001429318237207,18.117185085002006,26.511325041514876,23.260386214875595,38.41607579534625,9.4907909766078,96.39437342689433,57.39504229932586,185.7272094138927,1918.3696327797234,1732.6424233658306
Red Energy,745.8722073177665,1808.3093885449662,28.654568116090086,79.06911019001679,43.20105589303627,11.550586615646619,83.59354900165079,39.00160607475607,15.567521276423768,85.34806665264895,207.46057786868226,799.5319328952949,592.0713550266125
Future Industries,459.9146861237406,1020.8579311433248,66.75228474247831,38.4732576507445,99.9049498103645,32.61060566387934,14.8633215577885,40.66058530460956,22.737995419434576,39.815494458477495,804.788808625135,1217.3812759230286,412.5924672978937
Sustainable Solutions,979.052714796321,1397.4574256004814,29.773611135226037,43.59951805705858,22.032739343758255,22.043788489261395,45.615874111982244,57.6967310468371,22.569467439043024,30.238360611242687,415.09432385610734,926.6227086557255,511.5283847996182
Synergy Enterprises,840.8566140360942,4076.041642630855,11.846873325639269,59.40494655668112,10.321664887899962,92.52881947931552,49.23575945294897,15.21746018819179,2.093202949207351,79.57066850948375,301.9301449231417,913.1962600672056,611.2661151440639
Sustainable Partners,570.2329364645066,6696.156976105907,84.39565109522398,58.96534951515476,58.50351687186619,86.79666420021312,3.66296975988194,17.664302987046952,60.41156249809495,33.57865835028362,417.55970653615003,548.0814977822994,130.52179124614935
United Enterprises,210.90038875494946,1621.2658679906467,42.90361309035701,6.7376871521925725,48.854246644025714,49.96832302829042,19.574602954816534,28.536138599785467,67.07030741458938,0.31742981845032103,680.7977315465696,1166.743173435662,485.9454418890923
NextGen Power,873.4742139525302,1050.9923307661054,41.83270179226605,83.15407863376656,52.419627106330736,6.134387448386802,82.67424285758564,95.58700432685195,60.252589012525334,95.95725876290658,592.1084123454553,1728.9276589409724,1136.8192465955171
United Resources,819.8029858816195,9433.819256129153,37.22311262511339,17.732655322393942,66.69354175572171,71.45623460931563,83.07673885947607,73.41085812309026,7.132298941281434,59.212323635101846,769.2304658691033,289.07302439696747,-480.1574414721359
Quantum Technologies,266.1266165833297,8397.339723459367,97.78359494317787,72.30716360496689,26.714406987064933,62.34117313362646,29.241508388424798,66.16933016915031,6.92301257456317,81.95179187100712,405.16673363359865,1800.6078685941588,1395.4411349605602
Green Utilities,365.75046029827905,8282.648540251279,25.310387557835334,77.26709881281666,91.06649953838884,97.0554670728496,87.48972345979263,81.69576873942623,21.038655449412403,82.53015623427146,506.82571611821686,1397.851337247139,891.0256211289222
Blue Partners,814.0665323330536,8959.818479517795,90.84142575579116,71.48995340913137,43.567206612229036,55.895324027037695,77.17829390683478,12.757646891669294,29.029451569891464,6.641042037273282,191.77153206663115,1310.1285450348253,1118.357012968194
Green Holdings,266.7056018926687,7300.3084549489395,79.91229989258991,57.89776465541452,12.908619514246178,33.63937234029094,41.79074837954094,85.93328197237517,78.65436559100473,17.08601993864648,165.7527814295033,1326.620419263186,1160.8676378336827
Sustainable Resources,925.9772402542396,1939.637167732733,16.883195994938177,1.460899710888286,74.22987567339443,51.90216935785558,74.84063444050378,59.4832713887504,15.939026574892113,31.11206807596474,516.0297185596904,733.2857047180449,217.25598615835452
Eco Systems,482.0746826767257,4591.901692663508,98.80561913507638,36.03754923631707,64.31043526178503,97.92632914045163,96.13346311948062,33.53290074589354,4.409221639753214,32.069928504132285,371.4369467013312,947.2601069629179,575.8231602615867
Global Fuels,178.33506632889276,7508.345378181665,34.422936718510954,60.48394293625812,31.574340248403708,69.63624325330305,45.89697180653488,81.58552557456903,39.398750771305515,65.87861176809129,651.5205149225177,1638.7220106275863,987.2014957050686
Global Power,834.1737791538528,3523.010147123688,18.87246343201711,38.74512959225387,62.15187240340485,67.19761379270511,23.842717895348365,80.25645343486241,41.639217014192035,62.31329207526848,138.70194890011473,751.4858664853213,612.7839175852065
Synergy Energy,436.1587147345488,7186.657277226138,84.63828107131835,86.34798949128131,21.986195636897687,24.068158972588538,94.18165000501558,84.57085817167271,45.09073381889542,49.45897780098137,209.5897398396089,1046.0363772308542,836.4466373912453
Dynamic Resources,573.8492747384029,1220.486034408871,73.60079803099299,30.880227534961534,44.48393593405295,74.36025175606177,60.37442885632564,11.551790010698216,82.69035440269685,21.126373230876794,878.6717299957556,235.338088497776,-643.3336414979797
Bright Technologies,201.07390997009725,3755.236067916339,65.54969252901107,29.353479245866044,89.94125221673252,75.02718294717717,10.526516248042528,96.9361244995776,9.800541487094172,38.19834696903034,609.6804593671941,1520.405035283912,910.7245759167179
NextGen Holdings,102.32561336048414,5942.173026494554,24.038277732903985,26.599769309265795,13.353423316074942,31.728898377590532,57.268281585668944,95.96261537897311,70.39420824219621,54.35939684651695,740.8490803221044,951.8639180214901,211.01483769938568
Dynamic Energy,674.1866852139678,6688.808465556181,53.06465046303657,33.27808689607955,38.6696449987462,48.37138323907132,50.05808894482987,35.746964550174155,33.794557104529076,46.798536610394194,857.7749068365662,1145.6457832524866,287.8708764159204
Sustainable Energy,563.6576533003584,6193.365980157198,80.25004241984924,55.74049643141872,82.11424247203473,29.460333294045604,85.55888940755634,6.589401821191965,30.998013643546997,12.729253309507838,517.450908655047,406.44077205936554,-111.01013659568144
Green Technologies,634.1847122108325,7279.806484660866,37.32615443294562,70.70152942725908,96.94908994061781,25.87050703242867,53.069518976352136,16.70556694687857,93.25431260859798,64.95104935019238,784.9543455707285,1985.0856118173863,1200.1312662466578
United Energy,814.3694653424647,1054.7987341585517,38.05208456635373,66.2567917738785,45.39261364217959,2.589607024948515,25.523243434428345,99.2830825444697,24.846852441674205,7.305177681066056,572.127021166172,744.4420885727228,172.31506740655084
Future Group,681.9453220805741,1908.4707997976934,10.282681544330991,80.77178199814796,50.699962014334744,28.52117446533321,67.56440638648886,56.30129431716631,64.25318353393664,37.81946830810803,300.4738932463335,1342.9813908736105,1042.507497627277
NextGen Solutions,257.29609854463945,8820.498270512306,25.68190614808416,88.59139954974249,57.21719617837697,55.39699498782748,54.257545253558014,35.6621798826052,27.512775737609207,71.0029347675229,403.89055192084555,1246.2254207380377,842.334868817192
Global Resources,424.69526719953984,7135.737796811451,88.78650626096508,81.60790423433512,93.23481416337108,0.16011875490288263,23.304462826687246,28.820269385003883,50.71438826403851,2.002353451970651,541.3153969500947,1613.1659670649826,1071.850570114888
Quantum Resources,915.3019943089844,2016.3847841741017,49.75718424739364,1.8945403374354575,85.82067909770298,28.321908380966743,57.36278579429078,25.699173531094754,78.62928925962778,56.99828190453161,385.1969969550437,728.906520119529,343.7095231644853
NextGen Corporation,792.950230226511,8578.669936587212,98.58110493109906,73.59179535519887,17.060112462164433,88.141033232325,82.15355778896861,66.4152765054482,88.17225235162606,33.45209741432973,401.97492221490853,1560.669220995027,1158.6942987801185
Future Group,600.9733521430455,3180.080960421102,45.61371672164133,20.83995736183316,43.6757817847075,59.364858510736084,2.8570917724010436,41.93878315196859,83.86972402950504,0.8831843422734464,403.6535481238898,888.5031152343219,484.8495671104321
Future Resources,330.08049802834506,5304.3389577570115,74.36678093022171,13.292804270798264,46.40004281964263,60.786282408098046,63.08510386451117,96.54106993686116,58.21807361446398,19.038327106097185,210.55598097139375,940.0897385234283,729.5337575520346
Future Utilities,371.85445165131557,2306.7686159619425,35.37271386142562,63.84887847991355,78.90961116487567,40.336430502635324,34.95851957843921,68.38430306453614,24.881631533822212,94.09461932706544,176.17834649102622,1410.8825476761863,1234.70420118516
Bright Corporation,758.762260827071,7390.99050779536,42.742867702684016,31.974319540769493,60.28928826054353,67.6472143492411,29.267144575942417,79.20445910489612,66.12333832618657,52.11489055050904,141.8464357221739,1611.7143891328437,1469.8679534106698
Global Resources,866.0568347674937,7001.689789128411,27.165338883180517,5.711716337044326,65.4220462029013,18.993276623035914,39.258775036111125,29.274154858315992,70.9905045779608,99.72272046291317,199.86063493090307,1400.3599450170063,1200.4993100861034
Clean Technologies,704.282202577553,2900.0122404952253,41.23561316494555,13.762973439836134,99.81999076656176,81.87468103841915,34.20226642479817,7.918640910862584,1.0691990113501415,52.481675036474115,409.3363829220562,1819.7831370280737,1410.4467541060176
Clean Energy,828.5769781915976,8770.606901713018,59.25137683785788,0.09294168699610639,7.496004347001306,11.668911993589981,83.22391067084416,48.782283738188106,43.92105109318746,54.39364122902683,634.4846252047514,713.2862531181212,78.80162791336977
United Enterprises,789.9905216803654,4611.75421797741,99.25955928813245,90.32236273447073,22.3009823533733,65.60013546531093,27.479781076790054,31.458154654622728,84.32620428217643,39.18430129328524,269.3322344884681,1821.110117783509,1551.7778832950407
Sustainable Industries,234.73357116126195,3632.6358196366764,69.7781541764607,2.461798384123859,40.78959373715468,34.114932581968304,73.31530231065854,20.208316500792368,48.95875962430474,31.004041873141432,899.2079614023742,435.55434669808164,-463.6536147042925
Clean Energy,481.5503316219718,2370.9663051808193,27.932135896748264,20.945576950951107,34.77824030488872,74.75129705824767,9.405982022858872,95.26421308008614,31.137544216332113,25.15455531329448,827.5441881155044,1387.1545742539652,559.6103861384607
Global Systems,237.6854207457064,3395.512112639837,14.046529743239603,41.62627806879073,2.164556134698359,54.976455126602,95.13963724844156,44.39882143420303,87.17977710246628,34.342061613067386,568.4744015282472,1185.7351724843195,617.2607709560723
Synergy Power,311.7120263217863,1198.242291014353,21.372083318305954,35.65713259508191,9.177760647117584,45.23530384787162,62.23166372485518,17.470859204878565,15.588069752980571,45.98510809004321,751.7888477320239,1090.3446927480609,338.555845016037
Peak Systems,882.3336621859473,6249.31743210504,60.62996811457426,91.17258769127757,68.09532914035762,16.942240209324698,70.67185770445602,19.865065268113913,20.64452324162004,19.199195023079007,429.6956722288826,759.641651951921,329.94597972303836
Eco Utilities,525.6027690698639,8580.076717095531,78.86442959350897,4.028894573454211,87.93244633625606,63.68214642843528,29.8039332094451,28.0709742464594,68.73723669361334,22.48750918056959,133.1000134597809,1106.7189415548214,973.6189280950405
Bright Power,581.8222916583948,5940.824044974776,94.63772865706723,51.221470767705156,51.42270112659776,97.4769843420413,41.209656870811465,99.93162681897128,35.2435941526575,27.154476866843915,913.8995627792858,491.1920414924658,-422.70752128682
NextGen Fuels,260.6013687049949,2973.4656573148814,11.424085479713874,68.0479462524374,53.9191079513633,82.5603424907015,22.377838627097624,26.80115005195973,71.3016835733779,44.925989193083915,215.0141394320398,864.7776995810161,649.7635601489764
United Holdings,381.0446074439164,1303.0226039248546,57.04841274056828,93.16979736811687,25.50934328323794,6.0008192589011795,93.25360858022239,32.88018045784536,15.77036212594919,65.2813366814243,953.1436117416863,377.6256514709794,-575.5179602707069
Green Solutions,307.2215515850829,2931.6526593292256,52.37806206008591,62.0371252123721,76.78763636337113,37.62293783611911,48.810444710137766,65.93281279840014,25.226908960084593,85.61461502862872,614.694329439499,1229.3238796153753,614.6295501758763
Global Fuels,285.56754806658375,4745.092852639831,69.04495197781335,80.37552360117627,75.17945873672564,92.55830091902718,63.044811565798994,29.396137641029828,15.66473783636335,28.71318371871433,375.00675491928695,372.3821951593285,-2.6245597599584585
Peak Resources,674.1647139843731,7836.502858298169,60.362096901880776,8.37249378453484,58.83656892176566,50.30437475570214,73.42720305307154,21.580425105969336,95.29103135635097,18.372834034143736,545.9721609806602,488.6203590292982,-57.351801951362006
Clean Partners,331.1954628811433,2690.5856728399667,71.83352355242326,38.59395109369274,21.266428651134284,66.21118258081792,37.1106091099539,15.863718664959869,40.54039608509241,37.8847464850555,551.4668280307848,353.84024267746634,-197.62658535331843
Dynamic Technologies,668.8139374183767,7478.123080192175,69.22743262742713,37.394713447906746,9.701821823708945,91.25993455913904,72.01016545391413,31.26826650277922,33.7219909910226,89.43830763718557,120.95837149832371,886.3591519137402,765.4007804154165
Global Group,152.6091526976985,8802.401215166952,20.531055237215156,88.62882164557176,6.4238575857125895,87.37946904198807,67.59924897563401,10.591568962877352,1.4202156170764701,0.9860728337139468,419.9138666957248,1715.5252179530273,1295.6113512573024
Quantum Resources,227.59695417439167,5085.521632975213,81.97461222568477,15.137117126327492,59.26960666428778,50.18203755405109,70.56593338739465,1.8646586414782895,15.34175794108874,67.78686160577453,765.8792195886257,1832.4135049408899,1066.5342853522643
Future Partners,347.0862286001128,8392.88792478334,21.090931814469236,15.188617233663027,82.50353191428,43.7646302657602,48.922990020461285,80.46416973346773,42.11358562424995,47.71600464115815,559.0622700556371,329.4010182800241,-229.66125177561298
Green Holdings,637.3422252061225,5991.9161323158605,72.86775626882235,32.855814988579844,85.83304317809248,33.96926184795871,38.29373822916171,13.789494241457657,6.850279257189406,16.104621496068006,319.80710530862575,1342.1902535509284,1022.3831482423027
United Group,708.2571205786384,6733.817533728145,47.453083087654605,5.446604736683758,46.36220743434498,71.90194431628912,22.208218820898985,77.59768498152422,51.07393295062169,32.10215262744667,401.59887403324956,1431.8937642657322,1030.2948902324827
NextGen Solutions,498.4452701015744,5736.5061430438245,56.24656611189381,18.245804065249004,78.4271299306717,28.698679947154325,82.46263528008929,79.75424789866598,45.50154384644478,22.49500438770339,876.7489538043542,1160.7858963776434,284.03694257328925
Green Fuels,501.21182311950605,5168.554450762076,91.29682129381395,96.52096385457352,94.68801963410236,24.988760643090014,60.83500465316787,53.791952632924314,76.7168140344352,87.78321678901223,572.9947031352067,1400.5727506451826,827.5780475099759
Green Power,752.0651662587563,3111.880975982644,90.08953538261379,42.81839398671728,27.5170112488068,35.62498946037801,44.435219609749495,30.96819583129514,65.98027014003166,48.18733839449902,575.5169102961124,620.6432877975715,45.12637750145905
Green Partners,114.2389825890242,3728.7465351494143,83.60706750895265,63.201920842243645,39.79603463807572,17.7215056878792,94.39959067106113,14.503273374988845,44.59473053205738,56.30942778724928,965.320713145909,1081.359581274229,116.0388681283199
Quantum Holdings,406.9810220267985,3609.731070492481,55.913354241069094,72.6111259344637,93.14789925966807,69.51198159457674,4.783881250703881,73.68051067209991,22.466070010507146,59.36876193370206,388.793259132979,903.5765282644913,514.7832691315123
United Power,836.8363514073095,6069.600378584332,76.26158291204499,36.69614070072005,33.823096731728484,61.62406493306123,85.01719452050476,60.1386985981786,72.68635660178063,63.96171246023561,531.5870125956055,361.4743125913359,-170.11270000426964
Pure Technologies,642.897469192035,2079.583237215009,56.160734996692845,14.722707441051696,91.38762903217963,48.28785341158436,99.75825929459724,65.5453456493564,70.78621034542041,49.555569037592996,830.5422379487505,1326.0015915004801,495.4593535517296
NextGen Energy,403.5044194798783,9251.125216321016,88.26454742272998,20.658101622178084,98.10448622544658,39.03257792615547,88.69421108828674,0.8669089845131039,15.329616051538741,1.787353083631582,783.0210239983268,1091.3873468087831,308.3663228104564
Blue Solutions,914.9723130967064,7485.89630754802,46.24982499096099,31.326647658061034,66.18107285744247,90.90625428967314,81.04365856156252,92.75170157078246,91.47518314254027,33.47226869146519,339.2194797358053,695.3132484246498,356.09376868884453
Clean Group,795.3604547044442,4613.010678218743,97.32118099733891,63.60684203522256,81.68902895041683,2.9123784989105284,37.43059934063246,6.629018744655024,6.440511601504317,18.38732407209912,235.98194284484725,1052.6334687260687,816.6515258812215
Bright Corporation,338.4059025130601,2427.617300737402,93.90904824059898,39.82805490890544,74.95455642210852,76.91077435072991,23.13141822622935,36.68058851400057,5.503770889271619,68.0142842911677,730.6341185686314,1595.5364331155054,864.902314546874
Global Resources,680.7608537731452,8937.929527494722,76.74423575066069,0.6814697900128119,69.95342576155238,90.19095717488888,73.4850520499601,40.27116496517002,18.7350417662427,5.6704651370046655,331.8905591264753,1642.983973054515,1311.0934139280398
Sustainable Industries,636.175655370061,8414.002810910486,35.14742957584648,52.34071850674719,30.693107298123255,44.635457942992595,30.45753662885684,0.13555244979488457,90.94607980487712,56.380339111164425,930.408245671817,1369.1470317488645,438.7387860770475
Bright Systems,461.0691226350844,7495.493974454614,21.848822991393256,92.1513391907418,5.709433790794371,55.069049147064675,17.60396821549707,49.70893093507971,51.99981240369218,21.063172227430094,216.32292459030347,1041.946100120295,825.6231755299914
Global Utilities,430.2604712843206,3443.923426701181,86.92331050838777,81.2077611008679,34.30517325196506,94.4463687882038,78.65258871035913,75.28089945110099,78.79409206729001,94.88458384670612,386.4836801212989,1236.3493505669264,849.8656704456275
Global Solutions,409.20442729813357,4622.01973690302,24.877205752416515,82.52113712596311,66.69359852039067,21.22775152855144,31.25436522367222,82.32686531147722,22.78431880765006,33.55409421865355,149.30852223242238,893.0276684401108,743.7191462076885
Pure Systems,655.4402050560822,1924.7342720718102,86.88347100976021,79.50580176061311,10.252919822780138,52.01348477846849,91.44417294873384,87.93969933058844,49.022197465374084,32.52211913746342,732.9747761770403,427.8014173896288,-305.17335878741153
Future Power,498.16894283260257,2701.3557225477853,54.16885060411244,32.37308256104237,1.1917982978242092,47.47211271282129,84.06326448191253,48.771886831536946,35.82894636238822,92.33846679907238,902.1363840238585,894.1170752949654,-8.019308728893066
NextGen Resources,848.6768019262798,8047.149735850596,46.59011054272938,76.5193833754392,13.969237260293866,25.83926478703701,84.76403295092551,63.063619052965045,82.78286070661926,41.734792030414134,672.2870745979063,1154.5989609253415,482.3118863274352
Green Enterprises,702.6423545205657,7435.3484696561545,91.28717009509862,14.3161357811193,71.57359264107953,81.85932303731079,77.15697260558262,7.951971329649876,2.2604439359226625,96.28623341857421,943.9777139603352,1277.9012263710513,333.92351241071606
Clean Holdings,162.93844513849072,6341.371866783412,64.34658842862501,65.77161472759535,97.2793701656444,89.96005947632358,88.08814237747367,48.80382242817499,24.384272996610534,2.417035213350349,215.6535806510887,1884.4417568983176,1668.7881762472289
Dynamic Holdings,676.1514014453495,9061.540533335556,61.8952606416746,64.15685666849944,98.30646996148205,78.19325797882088,80.57468921781201,15.481575487173526,15.257422430237877,30.63445752021463,178.960534536429,1599.2002010551091,1420.2396665186802
United Technologies,344.0326928501663,6249.398660317409,60.288935016195786,2.556979908973467,49.39791491401879,19.535896084860838,60.251136357472866,36.964311762252144,85.91890387215693,66.61929602664311,854.5714580506337,473.5866106004192,-380.98484745021455
Eco Group,633.5307924880805,5202.711999672497,43.40525644175783,78.79701335909316,86.93523009923474,8.674863550138156,29.582271858186317,32.93053128645993,46.754384969376574,89.08569645276386,869.9600578478569,513.5279719752705,-356.4320858725864
Synergy Holdings,712.1187379931063,4063.336716751864,80.70787931762145,90.32481050951306,73.6826455751504,60.54444853053423,88.8209193214149,42.35405772415082,40.42200438932162,25.640559300828393,847.9355743964153,380.89056663155725,-467.04500776485804
NextGen Systems,307.74627023861086,9464.036551625553,32.75185996141957,26.741527847210765,50.104023698460345,5.7094760509883935,84.06036227731919,57.163661797413255,44.948276210107984,93.04775919636683,819.068412280371,1528.727108997652,709.658696717281
Pure Systems,511.1727803923318,1744.4391537191814,94.50054640371475,81.2390724186151,57.276053295508675,67.28258885580843,47.287932221054504,90.28766470629958,97.19245507023352,59.41214664991882,426.0055275447942,1471.0201012853427,1045.0145737405485
Pure Systems,271.292376537161,9377.986348547276,90.45866845422647,8.24059718619482,13.722714661687107,53.04242203272427,3.9078686001955187,39.44846313475053,85.02673943359241,80.1008243197916,295.715875232249,1975.453223054386,1679.737347822137
Red Corporation,147.10498820785747,8440.431939379165,40.37322931074084,59.9967858261066,93.7661460616592,66.27857327436637,63.854372740191344,98.11311957115507,70.63687718503076,39.72073043068972,935.9236179980111,1139.6421517958277,203.71853379781658
Synergy Corporation,440.62878113728215,2169.3693208213117,75.65173928484974,48.56468653342772,35.19297707317768,59.017077364974405,5.059685367658173,75.90280480512028,29.047895922325463,21.218038256687333,376.3001645635006,1687.5468719279875,1311.2467073644868
Dynamic Enterprises,426.64984466139276,6084.859219077282,61.590087500463234,54.5923533309,44.61492564571695,42.270256952717276,92.62799618484073,51.14810467883832,16.517299951844777,91.12354154476931,458.566913947629,1237.5917455570177,779.0248316093887
Synergy Power,995.9324416338313,8798.931835741781,40.38843717993112,92.62052018843451,67.16602309978987,20.087718014022826,96.1631256625307,64.4026437111944,92.14336290244533,93.31358684062187,729.6030635064699,1773.3560825493867,1043.7530190429168
Sustainable Utilities,501.71711607787796,6146.282472464383,98.9669483195902,87.13152472468535,33.39024715265539,30.570213581048854,18.949014589960424,10.22241711319445,42.307552279648284,49.75751441541355,364.02047199458883,1497.8378707449526,1133.8173987503637
United Corporation,400.2125945249804,9164.7983940456,12.271361126343779,78.5083657239757,25.425916098893055,52.45005742189765,67.638937805491,84.45215313136548,27.875579946862917,0.6495015999256504,837.2171994049011,1357.1912269842553,519.9740275793542
Future Resources,622.4275060450071,9486.854351344382,32.7381427559158,27.3698457678371,63.10493932702206,65.18680936476059,9.226900456276276,58.23574550639658,47.09208264176355,10.978295367040447,163.0311612686031,1217.2208077694906,1054.1896465008876
Green Solutions,179.89065469699162,4801.460699658754,56.80666550000353,91.18186286860916,2.498408228184945,77.94830168845284,72.95169285731221,98.60674802096018,91.78474228203521,57.30279602317218,812.0644006500411,1501.3469439973546,689.2825433473135
Bright Enterprises,965.4991623593319,4395.822952656912,56.97577031307075,9.750769246387526,72.07251120266788,76.71707184490609,34.72876661526746,63.642874375284904,38.70673133912932,2.377670230188622,641.6661903560238,955.3769168078188,313.71072645179504
NextGen Resources,671.4640410319298,9426.890385722412,63.00397674510077,85.33292165587878,51.402336987650976,97.26887432610853,68.10501117304453,83.4111583266325,56.264099724809945,39.69119239866953,615.6942797022336,373.83784527019543,-241.8564344320382
NextGen Energy,779.354037946763,7076.260550347012,77.65085548206274,32.81600723536078,60.57537305209344,28.584144866340942,37.287650920217786,79.97627427952398,80.29663011085668,30.33699455720126,512.5393352247946,271.97503183611343,-240.5643033886812
Future Technologies,253.4301443565258,2044.2041321335237,66.11300474673668,5.377231166198337,63.188015924688514,7.111070821343679,14.556750983323575,34.546115146826885,42.71325310483912,71.43482754022047,349.3410366550802,1062.242716896513,712.9016802414328
Peak Utilities,468.5300677046835,1380.6257430041308,64.02533144752333,66.93569842407483,52.70501564925637,34.56569355418593,40.61099805025579,25.961062523321164,23.354180192636832,5.557867294793528,517.663256888113,1278.7248479962543,761.0615911081413
Clean Power,480.4202020565706,6081.661458975368,14.816301662173895,23.127992831595545,58.253377744073596,74.32944752240766,11.267352663479002,43.049358343151,99.45257483830335,48.873126897728746,505.0256608168186,341.9282550271258,-163.0974057896928
Global Partners,839.6257995109781,9371.53868894582,43.887725901036845,24.35711258646319,68.37882008898745,43.81116510332952,57.68832749769458,46.72413444088372,95.65708574521597,57.91142698756053,625.378769904763,716.426388041784,91.047618137021
Bright Enterprises,101.1130117834685,8598.238321652367,30.88501657310404,30.60471662287715,75.31188471796742,81.77884305894194,4.0951532149479775,24.008470193664387,84.3479169125514,61.72910760526177,353.4168572699772,779.6579707558768,426.24111348589963
Dynamic Technologies,370.7677975179296,7082.629718179028,33.88331004417779,6.368476750251673,72.74523912861206,54.9326365186015,52.73196795998597,89.45978733509719,68.83738793859226,40.51576720169409,169.83602377853413,1213.0319633748522,1043.195939596318
Bright Technologies,983.1127369098735,2252.0426400197875,59.89037269063104,17.712714419825403,86.96164577322617,92.9791722630503,88.63686470955409,54.2547862300646,29.486562806969697,30.436778342955094,230.58050197522442,701.2684208770204,470.68791890179597
Quantum Technologies,527.3978891555968,3288.08245373826,27.95547834366476,0.5139627585560302,18.944343316740277,94.78634419990688,83.78732701193627,97.84443921535696,91.34129381640321,68.24930337371488,729.2596883154156,372.16747920081207,-357.0922091146035
NextGen Systems,444.2736522196074,8879.601038973546,36.45541909152078,44.54095211057868,40.114796949179755,6.930450601874871,88.27816996264968,81.00177780462633,27.555667012122875,84.7569048102495,120.24309667198644,496.7421337037902,376.49903703180377
Clean Holdings,207.8461018158817,2645.2651299121044,31.337623766560608,8.425537741797129,94.7796066014457,45.641343971242435,92.20488021271073,55.5704860391946,80.08094946768325,69.36176377828788,870.798740180887,513.1060428875478,-357.69269729333917
Quantum Enterprises,976.748165765214,3505.954674253911,95.36526488963753,68.2652605044199,39.65905743863297,60.9689061249568,10.452788787569423,94.70402781443592,91.82581679413063,93.21023654572215,724.957594731922,1716.8508996009707,991.8933048690487
Global Utilities,118.02372033324203,2166.4058607589777,95.01991589539857,23.562285119164837,12.487007690592266,25.58725408122128,12.874720287571307,50.48748150953071,60.30038404299115,71.72635253579271,791.2778871769447,711.7754365609246,-79.50245061602004
Pure Energy,763.4622025065188,7084.9740827297,64.89474027364466,94.35741440351771,52.54451263621795,40.707677937898026,55.70068063131286,88.71065125186705,80.3056217891179,76.46187340136183,852.3860041841273,1486.4451210465625,634.0591168624352
Blue Energy,791.7398243096576,9495.840748268887,93.207022185871,87.12516273986526,10.949097255446215,67.76815411176983,89.39726684244292,35.81447811958055,79.16950992017466,16.790319660208887,210.43939953716304,1222.1097434107505,1011.6703438735875
United Enterprises,319.29104445748,3420.7122843584734,80.72313809215359,28.944089496820823,20.28532387278652,22.673422689836144,97.43494565240307,37.86423834040941,19.315775112097988,41.95396445267118,840.2059818730597,1958.6697565095956,1118.4637746365358
Pure Systems,704.4025992517336,5278.659470650663,63.09530945216279,78.32154546566787,99.83187565709567,60.19813529744524,4.626191733999995,41.81306829709312,66.79244735960846,48.50553309559652,554.1781938931507,691.080803984364,136.90261009121332
NextGen Partners,183.63622994145095,6709.057657400838,10.579169034711613,80.32449046648063,54.1362638396132,69.7447828164306,35.577408420066014,54.662564594324614,9.346793690444354,25.629316229460763,896.9714548778774,485.07143695256036,-411.900017925317
